STATEFIPS,STATE,CONG_DISTRICT,agi_stub,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,VRTCRIND,N2,TOTAL_VITA,VITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00400,A00400,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N25870,A25870,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N04450,A04450,N04100,A04100,N04200,A04200,N04470,A04470,A00101,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18800,A18800,N18460,A18460,N18300,A18300,N19300,A19300,N19500,A19500,N19530,A19530,N19570,A19570,N19700,A19700,N20950,A20950,N04475,A04475,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07225,A07225,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N10600,A10600,N59660,A59660,N59661,A59661,N59662,A59662,N59663,A59663,N59664,A59664,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
06,CA,27,8,32730.0000,5410.0000,25630.0000,1260.0000,30640.0000,1470.0000,22950.0000,10430.0000,1470.0000,85740.0000,0.0000,0.0000,0.0000,0.0000,580.0000,10790.0000,9554375.0000,32730.0000,9688788.0000,27940.0000,6492542.0000,27080.0000,76134.0000,5120.0000,40231.0000,20180.0000,256430.0000,19190.0000,191392.0000,1110.0000,4015.0000,7510.0000,276385.0000,19250.0000,418529.0000,5720.0000,329808.0000,7400.0000,599650.0000,48.0000,1390.0000,10469.0000,6300.0000,202039.0000,8530.0000,744428.0000,6350.0000,155367.0000,10200.0000,134413.0000,1450.0000,478.0000,1440.0000,55594.0000,2560.0000,32574.0000,870.0000,8377.0000,0.0000,0.0000,16560.0000,404832.0000,16560.0000,394305.0000,4560.0000,10527.0000,16180.0000,677138.0000,4850532.0000,1260.0000,45817.0000,14890.0000,359606.0000,1240.0000,3527.0000,15010.0000,172285.0000,10440.0000,7098.0000,16150.0000,160014.0000,16160.0000,160668.0000,14100.0000,257974.0000,320.0000,3703.0000,1750.0000,1949.0000,1290.0000,12440.0000,14260.0000,157427.0000,790.0000,34872.0000,15380.0000,157616.0000,32710.0000,8316125.0000,32690.0000,1651774.0000,110.0000,1944.0000,450.0000,2382.0000,20460.0000,68984.0000,8790.0000,10756.0000,3460.0000,2056.0000,0.0000,0.0000,0.0000,0.0000,13580.0000,36942.0000,1730.0000,11625.0000,6110.0000,50198.0000,0.0000,0.0000,460.0000,2437.0000,32300.0000,1619142.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,190.0000,386.0000,0.0000,0.0000,0.0000,0.0000,32640.0000,1582790.0000,32700.0000,1669472.0000,16740.0000,13561.0000,17900.0000,18668.0000,17760.0000,232979.0000,14890.0000,179236.0000,11520.0000,105667.0000,4170.0000,73568.0000
06,CA,27,9,7700.0000,1090.0000,6270.0000,220.0000,7290.0000,300.0000,6630.0000,1130.0000,400.0000,20730.0000,0.0000,0.0000,0.0000,0.0000,30.0000,3200.0000,10204315.000,7700.0000,10334570.000,6310.0000,3655553.0000,7230.0000,176936.0000,2310.0000,71701.0000,6110.0000,695638.0000,5850.0000,569445.0000,190.0000,3197.0000,1830.0000,225208.0000,6210.0000,1991192.0000,1460.0000,163467.0000,1420.0000,145439.0000,34.0000,170.0000,1347.0000,1740.0000,64679.0000,4580.0000,2697423.0000,2670.0000,172437.0000,3280.0000,130255.0000,90.0000,27.0000,870.0000,55528.0000,1410.0000,24643.0000,240.0000,2643.0000,0.0000,0.0000,2530.0000,62403.0000,2530.0000,60136.0000,970.0000,2267.0000,5170.0000,658747.0000,7480120.0000,130.0000,14281.0000,4800.0000,752977.0000,370.0000,1186.0000,4790.0000,108746.0000,2740.0000,2531.0000,5170.0000,51342.0000,5170.0000,51609.0000,4200.0000,87127.0000,90.0000,1525.0000,510.0000,277.0000,1210.0000,71053.0000,4710.0000,264059.0000,530.0000,162466.0000,4870.0000,346756.0000,7680.0000,9142288.0000,7680.0000,2557888.0000,390.0000,6970.0000,90.0000,428.0000,4290.0000,73194.0000,3480.0000,52716.0000,590.0000,364.0000,0.0000,0.0000,0.0000,0.0000,30.0000,33.0000,350.0000,3344.0000,2260.0000,42701.0000,0.0000,0.0000,90.0000,445.0000,7580.0000,2450188.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7670.0000,2484694.0000,7690.0000,2655092.0000,5180.0000,27376.0000,6700.0000,96375.0000,4600.0000,556328.0000,3080.0000,345649.0000,1340.0000,98129.0000,2040.0000,247520.0000
06,CA,28,0,348190.0000,216590.0000,95000.0000,29020.0000,323840.0000,14040.0000,231470.0000,172450.0000,11570.0000,558720.0000,2790.0000,2390.0000,400.0000,570.0000,20950.0000,77470.0000,39722129.000,346210.0000,40278362.000,272720.0000,26071683.000,127630.0000,326036.0000,19080.0000,172357.0000,87090.0000,1116707.0000,81920.0000,837735.0000,10480.0000,21607.0000,105750.0000,1685791.0000,85690.0000,2795251.0000,24710.0000,772707.0000,37170.0000,1348248.0000,191.0000,23610.0000,173108.0000,34710.0000,693809.0000,42110.0000,4750854.0000,32300.0000,379211.0000,104990.0000,556233.0000,5110.0000,1478.0000,4200.0000,146920.0000,17800.0000,133627.0000,7660.0000,45029.0000,8130.0000,8103.0000,282100.0000,4722251.0000,282100.0000,4642106.0000,39850.0000,80148.0000,57270.0000,2514595.0000,18923725.000,11940.0000,232446.0000,47230.0000,1759955.0000,9470.0000,17593.0000,47760.0000,551106.0000,29010.0000,19570.0000,57000.0000,510561.0000,57090.0000,520698.0000,44590.0000,785642.0000,1200.0000,16070.0000,4430.0000,4508.0000,4330.0000,91197.0000,46150.0000,554028.0000,4170.0000,306031.0000,85320.0000,811541.0000,280530.0000,32866933.000,279610.0000,7113374.0000,670.0000,16338.0000,18090.0000,30407.0000,104280.0000,270452.0000,31770.0000,84737.0000,7670.0000,4889.0000,12850.0000,13032.0000,10950.0000,2149.0000,56910.0000,108304.0000,3490.0000,15208.0000,79060.0000,304262.0000,24900.0000,111391.0000,30680.0000,137078.0000,314470.0000,7017834.0000,43450.0000,71484.0000,24550.0000,8389.0000,10240.0000,26148.0000,6500.0000,26852.0000,2150.0000,10095809.000,29340.0000,49389.0000,19820.0000,35496.0000,9260.0000,7770.0000,13120.0000,11127.0000,262090.0000,6842925.0000,292340.0000,7347220.0000,26760.0000,59212.0000,26500.0000,117778.0000,126950.0000,1328235.0000,205460.0000,981801.0000,194600.0000,638304.0000,13490.0000,343496.0000
06,CA,28,1,8800.0000,6550.0000,1590.0000,330.0000,6690.0000,1170.0000,5900.0000,2570.0000,400.0000,11620.0000,40.0000,40.0000,0.0000,0.0000,210.0000,2880.0000,-708182.0000,6820.0000,-701116.0000,2210.0000,86529.0000,2730.0000,6727.0000,350.0000,3462.0000,1860.0000,12151.0000,1700.0000,7800.0000,100.0000,312.0000,3660.0000,-103308.0000,2740.0000,39209.0000,330.0000,5843.0000,390.0000,7093.0000,0.0000,270.0000,2925.0000,0.0000,0.0000,2150.0000,-230857.0000,1500.0000,-64890.0000,1530.0000,7066.0000,30.0000,8.0000,0.0000,0.0000,400.0000,2166.0000,80.0000,479.0000,220.0000,249.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,190.0000,362.0000,20.0000,323.0000,170.0000,69.0000,60.0000,105.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,15.0000,0.0000,0.0000,940.0000,2132.0000,1030.0000,5852.0000,1140.0000,5703.0000,4070.0000,25890.0000,890.0000,861.0000,680.0000,178.0000,120.0000,316.0000,70.0000,275.0000,0.0000,0.0000,590.0000,600.0000,360.0000,839.0000,260.0000,237.0000,940.0000,743.0000,150.0000,257.0000,1220.0000,2785.0000,70.0000,80.0000,0.0000,0.0000,720.0000,1408.0000,3710.0000,24488.0000,3440.0000,19072.0000,350.0000,5416.0000
06,CA,28,2,37260.0000,30770.0000,4050.0000,1650.0000,33330.0000,2060.0000,23970.0000,15390.0000,710.0000,40910.0000,890.0000,750.0000,150.0000,270.0000,1630.0000,9010.0000,178934.0000,37260.0000,191966.0000,18190.0000,130452.0000,7020.0000,3389.0000,510.0000,1549.0000,4190.0000,7830.0000,3790.0000,4957.0000,200.0000,194.0000,16390.0000,60727.0000,4070.0000,-546.0000,1210.0000,5337.0000,2150.0000,10184.0000,42.0000,1370.0000,7237.0000,200.0000,594.0000,1210.0000,-6671.0000,1350.0000,-619.0000,14230.0000,13032.0000,100.0000,24.0000,40.0000,431.0000,910.0000,2853.0000,160.0000,574.0000,410.0000,439.0000,36320.0000,500447.0000,36320.0000,488457.0000,6270.0000,11990.0000,930.0000,24475.0000,4236.0000,520.0000,8654.0000,290.0000,1768.0000,550.0000,346.0000,620.0000,5005.0000,270.0000,151.0000,880.0000,4984.0000,900.0000,5122.0000,580.0000,9251.0000,0.0000,0.0000,30.0000,47.0000,40.0000,351.0000,440.0000,565.0000,40.0000,222.0000,130.0000,26.0000,680.0000,1669.0000,880.0000,313.0000,0.0000,0.0000,390.0000,141.0000,230.0000,35.0000,130.0000,7.0000,0.0000,0.0000,30.0000,8.0000,30.0000,10.0000,30.0000,12.0000,0.0000,0.0000,13450.0000,10418.0000,2820.0000,13183.0000,3000.0000,12941.0000,26210.0000,26050.0000,16170.0000,10098.0000,14220.0000,5281.0000,1310.0000,2913.0000,480.0000,1370.0000,170.0000,625683.0000,9670.0000,6183.0000,1700.0000,1602.0000,1200.0000,1056.0000,2520.0000,1212.0000,800.0000,279.0000,14350.0000,10855.0000,0.0000,0.0000,0.0000,0.0000,10610.0000,5631.0000,19680.0000,20789.0000,19370.0000,19708.0000,380.0000,1081.0000
06,CA,28,3,50140.0000,36700.0000,7330.0000,5140.0000,46200.0000,2230.0000,33580.0000,30180.0000,1130.0000,70450.0000,730.0000,640.0000,80.0000,230.0000,4140.0000,9740.0000,857361.0000,50140.0000,885731.0000,34020.0000,573945.0000,9030.0000,6536.0000,790.0000,2194.0000,5610.0000,15315.0000,5150.0000,9995.0000,380.0000,351.0000,20050.0000,193316.0000,5960.0000,5947.0000,2060.0000,16891.0000,3680.0000,38516.0000,0.0000,3710.0000,31265.0000,2920.0000,7107.0000,2430.0000,6180.0000,2600.0000,8569.0000,18590.0000,28370.0000,280.0000,71.0000,80.0000,518.0000,1720.0000,5670.0000,520.0000,2065.0000,880.0000,950.0000,48370.0000,758516.0000,48370.0000,746570.0000,6260.0000,11946.0000,1770.0000,46607.0000,31677.0000,940.0000,14082.0000,570.0000,2738.0000,1100.0000,881.0000,1240.0000,9546.0000,630.0000,406.0000,1730.0000,9934.0000,1740.0000,10036.0000,1140.0000,17028.0000,0.0000,0.0000,90.0000,58.0000,50.0000,216.0000,930.0000,2396.0000,140.0000,1810.0000,8040.0000,6197.0000,29760.0000,157655.0000,29250.0000,15732.0000,0.0000,0.0000,1210.0000,334.0000,8370.0000,2674.0000,850.0000,60.0000,70.0000,23.0000,2540.0000,1202.0000,2730.0000,538.0000,2390.0000,796.0000,60.0000,23.0000,16860.0000,31487.0000,6100.0000,28841.0000,6060.0000,26631.0000,43190.0000,104219.0000,17560.0000,38968.0000,9650.0000,2930.0000,4360.0000,15421.0000,2670.0000,15053.0000,880.0000,5564726.0000,12190.0000,27493.0000,7180.0000,13027.0000,2210.0000,1833.0000,4880.0000,3225.0000,23900.0000,13058.0000,34550.0000,44952.0000,0.0000,0.0000,0.0000,0.0000,12100.0000,18239.0000,35360.0000,77209.0000,34860.0000,75016.0000,650.0000,2193.0000
06,CA,28,4,67560.0000,46870.0000,11130.0000,8110.0000,63170.0000,2460.0000,43760.0000,40660.0000,1590.0000,100540.0000,770.0000,690.0000,80.0000,70.0000,5760.0000,12110.0000,2494277.0000,67560.0000,2542287.0000,56860.0000,2003550.0000,14130.0000,10878.0000,1250.0000,4729.0000,8750.0000,29136.0000,8090.0000,18832.0000,1060.0000,1044.0000,19190.0000,230846.0000,8930.0000,16959.0000,2990.0000,36638.0000,5340.0000,89134.0000,23.0000,5530.0000,45023.0000,6240.0000,48989.0000,4000.0000,32277.0000,3690.0000,12972.0000,18550.0000,48010.0000,690.0000,185.0000,220.0000,2295.0000,2860.0000,11467.0000,1350.0000,6213.0000,2020.0000,2182.0000,63570.0000,1018500.0000,63570.0000,1005134.0000,6900.0000,13367.0000,3990.0000,112948.0000,151642.0000,1820.0000,27627.0000,1930.0000,8031.0000,1920.0000,2401.0000,2810.0000,21961.0000,1710.0000,1233.0000,3930.0000,24927.0000,3950.0000,25492.0000,2510.0000,40646.0000,100.0000,1197.0000,180.0000,209.0000,130.0000,393.0000,2660.0000,10711.0000,380.0000,6145.0000,15510.0000,31784.0000,66090.0000,1342495.0000,65580.0000,149694.0000,0.0000,0.0000,6890.0000,5266.0000,22970.0000,21096.0000,2480.0000,351.0000,680.0000,429.0000,4390.0000,4770.0000,6420.0000,1274.0000,12770.0000,13657.0000,290.0000,290.0000,14310.0000,40074.0000,9910.0000,40973.0000,10040.0000,44973.0000,62290.0000,230536.0000,8430.0000,21273.0000,0.0000,0.0000,4450.0000,7498.0000,3040.0000,10012.0000,940.0000,3763609.0000,6640.0000,14934.0000,7690.0000,14747.0000,2360.0000,1913.0000,3570.0000,3874.0000,56390.0000,128598.0000,60150.0000,169921.0000,30.0000,47.0000,0.0000,0.0000,20570.0000,42822.0000,46120.0000,102743.0000,45320.0000,98106.0000,1060.0000,4637.0000
06,CA,28,5,49680.0000,33800.0000,9430.0000,5270.0000,46810.0000,1680.0000,30450.0000,28380.0000,1430.0000,74200.0000,250.0000,200.0000,50.0000,0.0000,3800.0000,9790.0000,3072608.0000,49680.0000,3115817.0000,43710.0000,2544177.0000,14840.0000,12793.0000,1540.0000,5570.0000,9450.0000,35301.0000,8820.0000,23261.0000,1630.0000,1716.0000,12090.0000,149116.0000,9100.0000,22396.0000,2840.0000,46435.0000,5100.0000,125023.0000,0.0000,3520.0000,25195.0000,5520.0000,88893.0000,3610.0000,53660.0000,3490.0000,13109.0000,13060.0000,43209.0000,870.0000,241.0000,240.0000,3275.0000,2080.0000,10076.0000,1520.0000,7125.0000,2330.0000,2500.0000,44910.0000,731618.0000,44910.0000,720960.0000,5460.0000,10658.0000,4770.0000,140314.0000,300951.0000,1910.0000,30694.0000,3250.0000,14561.0000,1430.0000,2505.0000,3580.0000,26353.0000,2330.0000,1698.0000,4730.0000,34144.0000,4740.0000,34889.0000,3220.0000,47971.0000,100.0000,1263.0000,270.0000,275.0000,160.0000,602.0000,3510.0000,16259.0000,420.0000,8237.0000,11160.0000,36782.0000,49500.0000,2168178.0000,49340.0000,274994.0000,30.0000,663.0000,4270.0000,7944.0000,15000.0000,23014.0000,3060.0000,612.0000,710.0000,434.0000,2490.0000,3050.0000,1770.0000,327.0000,9450.0000,16947.0000,340.0000,682.0000,8170.0000,27464.0000,2950.0000,14241.0000,4920.0000,21909.0000,47490.0000,309060.0000,400.0000,284.0000,0.0000,0.0000,0.0000,0.0000,240.0000,142.0000,160.0000,141791.0000,250.0000,179.0000,1810.0000,3002.0000,1240.0000,1067.0000,760.0000,1233.0000,47380.0000,251980.0000,48120.0000,280698.0000,30.0000,32.0000,0.0000,0.0000,17620.0000,47630.0000,31770.0000,75242.0000,30920.0000,70369.0000,1080.0000,4872.0000
06,CA,28,6,33970.0000,21110.0000,8930.0000,3080.0000,32080.0000,1120.0000,21090.0000,17240.0000,1180.0000,54110.0000,80.0000,40.0000,40.0000,0.0000,2030.0000,7610.0000,2941704.0000,33970.0000,2977233.0000,29790.0000,2377108.0000,13520.0000,13487.0000,1510.0000,6621.0000,8720.0000,38083.0000,8250.0000,25920.0000,2050.0000,2734.0000,8200.0000,122629.0000,8150.0000,24777.0000,2650.0000,55571.0000,4380.0000,144751.0000,22.0000,2400.0000,15865.0000,4510.0000,95049.0000,3250.0000,67472.0000,3170.0000,18200.0000,8810.0000,35529.0000,890.0000,251.0000,260.0000,3782.0000,1550.0000,9421.0000,900.0000,5616.0000,1040.0000,604.0000,28320.0000,488647.0000,28320.0000,480709.0000,3920.0000,7939.0000,5650.0000,168385.0000,495364.0000,1780.0000,29373.0000,4590.0000,26563.0000,1020.0000,2229.0000,4450.0000,33178.0000,3040.0000,1932.0000,5630.0000,46645.0000,5640.0000,47168.0000,4060.0000,58133.0000,140.0000,1620.0000,370.0000,565.0000,200.0000,699.0000,4440.0000,21660.0000,400.0000,9072.0000,8730.0000,36726.0000,33890.0000,2250636.0000,33830.0000,328541.0000,0.0000,0.0000,2120.0000,5290.0000,10700.0000,19252.0000,3090.0000,762.0000,680.0000,423.0000,1400.0000,1530.0000,0.0000,0.0000,6990.0000,14238.0000,340.0000,1081.0000,5530.0000,22189.0000,1260.0000,5232.0000,2330.0000,10498.0000,32810.0000,345097.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,440.0000,841.0000,730.0000,583.0000,270.0000,477.0000,33370.0000,309290.0000,33570.0000,332463.0000,40.0000,21.0000,0.0000,0.0000,14210.0000,48345.0000,19580.0000,60236.0000,18770.0000,54022.0000,1030.0000,6214.0000
06,CA,28,7,59590.0000,29190.0000,25110.0000,3940.0000,56340.0000,1950.0000,40050.0000,27010.0000,2660.0000,110030.0000,30.0000,30.0000,0.0000,0.0000,2700.0000,14880.0000,8302749.0000,59590.0000,8399081.0000,52130.0000,6409238.0000,33310.0000,43727.0000,4800.0000,25092.0000,22570.0000,145898.0000,21340.0000,103157.0000,3590.0000,6635.0000,15240.0000,298499.0000,21300.0000,124314.0000,6630.0000,200725.0000,9560.0000,446997.0000,40.0000,4540.0000,29400.0000,8910.0000,239401.0000,9470.0000,330162.0000,7960.0000,88928.0000,16270.0000,96332.0000,1510.0000,471.0000,870.0000,17704.0000,3390.0000,26082.0000,2130.0000,13963.0000,1230.0000,1179.0000,42630.0000,823963.0000,42630.0000,808641.0000,7070.0000,15322.0000,16960.0000,562181.0000,2455644.0000,3520.0000,69510.0000,15240.0000,160983.0000,1670.0000,4233.0000,14130.0000,119588.0000,9350.0000,5704.0000,16920.0000,160490.0000,16940.0000,160575.0000,13170.0000,210006.0000,390.0000,4776.0000,1310.0000,1427.0000,740.0000,3776.0000,13950.0000,84789.0000,1010.0000,27109.0000,20120.0000,127309.0000,59480.0000,6793788.0000,59410.0000,1134624.0000,70.0000,824.0000,2320.0000,7979.0000,24090.0000,54009.0000,9030.0000,4630.0000,2280.0000,1494.0000,2000.0000,2472.0000,0.0000,0.0000,15210.0000,35433.0000,1080.0000,4751.0000,10260.0000,52664.0000,830.0000,3069.0000,2460.0000,10927.0000,58040.0000,1137376.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,440.0000,1052.0000,1260.0000,1081.0000,180.0000,363.0000,59060.0000,1080616.0000,59230.0000,1137362.0000,1910.0000,493.0000,420.0000,153.0000,27370.0000,149757.0000,31940.0000,147427.0000,29540.0000,121449.0000,3100.0000,25978.0000
06,CA,28,8,31360.0000,9420.0000,20290.0000,1170.0000,29870.0000,1040.0000,23950.0000,9510.0000,1830.0000,72060.0000,0.0000,0.0000,0.0000,0.0000,640.0000,8420.0000,9319711.0000,31360.0000,9451338.0000,27520.0000,6479785.0000,24120.0000,63569.0000,5180.0000,40843.0000,18430.0000,232634.0000,17560.0000,170806.0000,1180.0000,4309.0000,8390.0000,328632.0000,17810.0000,364386.0000,4570.0000,257362.0000,5230.0000,369606.0000,32.0000,1980.0000,13885.0000,4900.0000,158605.0000,10060.0000,925486.0000,5580.0000,132647.0000,9810.0000,131627.0000,670.0000,205.0000,1410.0000,50198.0000,3010.0000,34634.0000,750.0000,6369.0000,0.0000,0.0000,15440.0000,341245.0000,15440.0000,334019.0000,3230.0000,7226.0000,15920.0000,672848.0000,4901198.0000,1330.0000,44101.0000,14600.0000,382878.0000,1280.0000,3458.0000,14280.0000,172420.0000,8510.0000,5626.0000,15910.0000,157239.0000,15910.0000,157734.0000,13740.0000,266568.0000,320.0000,4605.0000,1500.0000,1345.0000,1390.0000,10014.0000,13700.0000,130422.0000,980.0000,56381.0000,15520.0000,177297.0000,31320.0000,8130478.0000,31320.0000,1693079.0000,120.0000,2494.0000,610.0000,2753.0000,17380.0000,54273.0000,8590.0000,12286.0000,2570.0000,1653.0000,0.0000,0.0000,0.0000,0.0000,10040.0000,27206.0000,1050.0000,5697.0000,6550.0000,53837.0000,0.0000,0.0000,620.0000,2856.0000,30770.0000,1637857.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,386.0000,0.0000,0.0000,0.0000,0.0000,31250.0000,1638806.0000,31330.0000,1729070.0000,17420.0000,15075.0000,17810.0000,17125.0000,17650.0000,264502.0000,13610.0000,169277.0000,10600.0000,102729.0000,3670.0000,66548.0000
06,CA,28,9,9830.0000,2180.0000,7140.0000,330.0000,9350.0000,330.0000,8720.0000,1510.0000,640.0000,24800.0000,0.0000,0.0000,0.0000,0.0000,40.0000,3030.0000,13262967.000,9830.0000,13416025.000,8290.0000,5466899.0000,8930.0000,164930.0000,3150.0000,82297.0000,7510.0000,600359.0000,7220.0000,473007.0000,290.0000,4312.0000,2540.0000,405334.0000,7630.0000,2197809.0000,1430.0000,147905.0000,1340.0000,116944.0000,32.0000,290.0000,2313.0000,1510.0000,55171.0000,5930.0000,3573145.0000,2960.0000,170295.0000,4140.0000,153058.0000,70.0000,22.0000,1080.0000,68717.0000,1880.0000,31258.0000,250.0000,2625.0000,0.0000,0.0000,2540.0000,59315.0000,2540.0000,57616.0000,740.0000,1700.0000,7280.0000,786837.0000,10583013.000,120.0000,8405.0000,6760.0000,1162433.0000,500.0000,1540.0000,6650.0000,163055.0000,3170.0000,2820.0000,7270.0000,72198.0000,7270.0000,79682.0000,6170.0000,136039.0000,150.0000,2609.0000,680.0000,582.0000,1620.0000,75146.0000,6520.0000,287226.0000,800.0000,197055.0000,6110.0000,395420.0000,9810.0000,12022034.000,9810.0000,3516035.0000,430.0000,12034.0000,110.0000,631.0000,5480.0000,95994.0000,4540.0000,66029.0000,680.0000,433.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,330.0000,2684.0000,2990.0000,63997.0000,0.0000,0.0000,110.0000,640.0000,9600.0000,3201749.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9790.0000,3420041.0000,9820.0000,3639114.0000,7260.0000,43464.0000,8270.0000,100500.0000,6100.0000,749901.0000,3690.0000,304390.0000,1780.0000,77833.0000,2170.0000,226557.0000
06,CA,29,0,320080.0000,178860.0000,80970.0000,55330.0000,296750.0000,14310.0000,235570.0000,190740.0000,5600.0000,576760.0000,4520.0000,4160.0000,390.0000,970.0000,25300.0000,54870.0000,17712735.000,318250.0000,17881732.000,260460.0000,14527207.000,74080.0000,43846.0000,3700.0000,14851.0000,28490.0000,92096.0000,26140.0000,63706.0000,12010.0000,16315.0000,85050.0000,882550.0000,30440.0000,261404.0000,10440.0000,193458.0000,27020.0000,679094.0000,103.0000,18220.0000,118879.0000,20970.0000,319493.0000,13190.0000,624923.0000,12920.0000,36525.0000,82290.0000,168997.0000,4250.0000,1243.0000,640.0000,12834.0000,4430.0000,23767.0000,3730.0000,18436.0000,4990.0000,4801.0000,283290.0000,4913369.0000,283290.0000,4853861.0000,29950.0000,59507.0000,32330.0000,1060401.0000,4200969.0000,6620.0000,91932.0000,25890.0000,238610.0000,5970.0000,11492.0000,27370.0000,179898.0000,16980.0000,15731.0000,32150.0000,269931.0000,32220.0000,279995.0000,26920.0000,389425.0000,760.0000,8943.0000,1910.0000,5011.0000,520.0000,2963.0000,24850.0000,137812.0000,2550.0000,143414.0000,41440.0000,178397.0000,249430.0000,12180235.000,249540.0000,1888444.0000,80.0000,818.0000,12310.0000,17982.0000,112560.0000,200683.0000,6980.0000,6308.0000,7340.0000,5022.0000,16310.0000,15345.0000,17590.0000,3375.0000,83350.0000,145805.0000,4560.0000,16569.0000,65580.0000,149823.0000,17470.0000,86853.0000,20180.0000,103868.0000,292740.0000,2099808.0000,61940.0000,139793.0000,21760.0000,8066.0000,21140.0000,52532.0000,13180.0000,52427.0000,5870.0000,26770181.000,47610.0000,105155.0000,45190.0000,82328.0000,13370.0000,10542.0000,8030.0000,5301.0000,212990.0000,1687761.0000,253210.0000,1858967.0000,5000.0000,4821.0000,4270.0000,7583.0000,95200.0000,343430.0000,214480.0000,579476.0000,212600.0000,551106.0000,2410.0000,28367.0000
06,CA,29,1,4450.0000,3350.0000,760.0000,240.0000,3130.0000,650.0000,2750.0000,1450.0000,130.0000,5990.0000,50.0000,50.0000,0.0000,0.0000,160.0000,1490.0000,-118909.0000,2620.0000,-113835.0000,920.0000,28575.0000,840.0000,1016.0000,70.0000,147.0000,450.0000,1083.0000,390.0000,656.0000,40.0000,104.0000,1620.0000,-21695.0000,750.0000,2541.0000,100.0000,1087.0000,170.0000,2093.0000,0.0000,110.0000,911.0000,0.0000,0.0000,560.0000,-54149.0000,450.0000,-14267.0000,600.0000,5074.0000,30.0000,6.0000,0.0000,0.0000,90.0000,435.0000,20.0000,105.0000,80.0000,103.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.0000,70.0000,0.0000,0.0000,60.0000,23.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000,14.0000,0.0000,0.0000,360.0000,627.0000,390.0000,2362.0000,410.0000,2209.0000,2110.0000,8434.0000,410.0000,506.0000,280.0000,81.0000,60.0000,161.0000,50.0000,199.0000,0.0000,0.0000,290.0000,381.0000,210.0000,575.0000,190.0000,173.0000,350.0000,262.0000,60.0000,61.0000,450.0000,739.0000,0.0000,0.0000,0.0000,0.0000,280.0000,369.0000,1970.0000,8061.0000,1910.0000,7219.0000,70.0000,841.0000
